0.81804,4.8612,2.471,2.4816,4.7479,0.036616,3.4887,4.8612,2.471,2.4816,4.7479,0.036616,3.4887,23.631,6.1061,6.1585,22.543,0.0013407,12.171
0.032654,3.7296,2.1286,4.3867,3.8698,4.6635,4.4673,3.7296,2.1286,4.3867,3.8698,4.6635,4.4673,13.91,4.5308,19.243,14.975,21.748,19.957
-0.09359,0.99978,4.4589,1.0662,3.1807,3.0463,3.5059,0.99978,4.4589,1.0662,3.1807,3.0463,3.5059,0.99957,19.881,1.1368,10.117,9.2799,12.292
0.065635,0.18165,4.3714,0.57201,3.7679,4.4592,4.6865,0.18165,4.3714,0.57201,3.7679,4.4592,4.6865,0.032995,19.109,0.32719,14.197,19.885,21.963
-0.001996,0.94302,3.1658,0.62158,3.7341,2.1041,0.054464,0.94302,3.1658,0.62158,3.7341,2.1041,0.054464,0.88929,10.022,0.38636,13.943,4.4273,0.0029663
0.26648,2.8877,1.4614,2.8705,2.9302,2.0009,4.0987,2.8877,1.4614,2.8705,2.9302,2.0009,4.0987,8.339,2.1357,8.2399,8.5858,4.0036,16.799
0.071676,3.1414,1.4584,2.3319,3.8653,2.7697,0.17134,3.1414,1.4584,2.3319,3.8653,2.7697,0.17134,9.8682,2.1269,5.4376,14.94,7.6711,0.029357
0.025971,1.8239,1.2275,1.8702,1.9624,2.9813,2.5808,1.8239,1.2275,1.8702,1.9624,2.9813,2.5808,3.3265,1.5068,3.4976,3.8512,8.8881,6.6605
1.0214,3.1828,3.5217,3.7731,3.0265,2.5314,3.2667,3.1828,3.5217,3.7731,3.0265,2.5314,3.2667,10.13,12.403,14.236,9.1594,6.408,10.671
0.39259,4.4565,3.8731,2.278,1.2372,2.936,3.7706,4.4565,3.8731,2.278,1.2372,2.936,3.7706,19.86,15.001,5.1893,1.5306,8.6204,14.218
1.0698,1.2676,4.1133,3.5301,1.451,0.66411,1.4,1.2676,4.1133,3.5301,1.451,0.66411,1.4,1.6068,16.919,12.462,2.1054,0.44104,1.96
-0.059824,1.4318,4.0309,4.6475,0.096663,3.808,3.0153,1.4318,4.0309,4.6475,0.096663,3.808,3.0153,2.05,16.249,21.6,0.0093437,14.501,9.0918
-0.014334,0.6271,1.2689,4.1023,1.7365,3.2557,4.4439,0.6271,1.2689,4.1023,1.7365,3.2557,4.4439,0.39325,1.61,16.829,3.0156,10.6,19.748
0.95713,2.6429,4.0025,0.19924,0.70898,1.7554,3.2162,2.6429,4.0025,0.19924,0.70898,1.7554,3.2162,6.9848,16.02,0.039696,0.50265,3.0816,10.344
0.95724,4.1038,3.1485,4.8309,2.0577,1.563,3.9303,4.1038,3.1485,4.8309,2.0577,1.563,3.9303,16.841,9.9133,23.338,4.234,2.4429,15.447
0.95822,1.4989,1.1575,4.4398,0.76534,1.3713,2.4557,1.4989,1.1575,4.4398,0.76534,1.3713,2.4557,2.2466,1.3398,19.712,0.58575,1.8803,6.0305
0.94439,3.9384,1.9054,3.1939,4.145,0.74765,2.0173,3.9384,1.9054,3.1939,4.145,0.74765,2.0173,15.511,3.6305,10.201,17.181,0.55899,4.0695
0.063923,2.1851,2.266,0.05477,3.696,1.6717,4.3872,2.1851,2.266,0.05477,3.696,1.6717,4.3872,4.7745,5.1348,0.0029998,13.66,2.7947,19.248
0.14566,2.7527,2.5028,4.8863,0.49435,4.1652,3.5409,2.7527,2.5028,4.8863,0.49435,4.1652,3.5409,7.5773,6.264,23.876,0.24438,17.349,12.538
1.1109,4.9306,2.7029,1.9276,4.1032,1.1679,4.1325,4.9306,2.7029,1.9276,4.1032,1.1679,4.1325,24.311,7.3054,3.7158,16.836,1.3639,17.077
0.86869,3.4489,1.7257,1.9983,1.1356,0.3462,0.053352,3.4489,1.7257,1.9983,1.1356,0.3462,0.053352,11.895,2.9781,3.9932,1.2895,0.11986,0.0028464
0.020145,4.8507,1.4572,2.5514,0.53471,2.4736,0.47779,4.8507,1.4572,2.5514,0.53471,2.4736,0.47779,23.529,2.1233,6.5098,0.28591,6.1189,0.22828
1.0394,0.47983,3.5176,2.7582,3.3139,0.61076,2.7164,0.47983,3.5176,2.7582,3.3139,0.61076,2.7164,0.23024,12.374,7.6074,10.982,0.37302,7.3789
0.91394,4.4905,4.6704,4.7945,4.7729,2.0131,4.2811,4.4905,4.6704,4.7945,4.7729,2.0131,4.2811,20.164,21.813,22.987,22.78,4.0526,18.328
0.9841,0.29222,2.9709,4.277,4.0728,0.45607,1.3218,0.29222,2.9709,4.277,4.0728,0.45607,1.3218,0.08539,8.8261,18.293,16.588,0.208,1.7471
0.067709,0.61659,2.9655,2.3835,3.1163,3.6027,3.8777,0.61659,2.9655,2.3835,3.1163,3.6027,3.8777,0.38018,8.7939,5.6812,9.7111,12.98,15.037
0.90319,3.1536,3.6937,4.3891,1.6413,1.7117,3.1896,3.1536,3.6937,4.3891,1.6413,1.7117,3.1896,9.9454,13.643,19.264,2.694,2.93,10.174
-0.0031488,1.8505,1.8632,1.9494,1.3868,2.8315,3.6253,1.8505,1.8632,1.9494,1.3868,2.8315,3.6253,3.4244,3.4716,3.8001,1.9233,8.0175,13.143
0.09179,1.5979,2.2664,0.24581,2.1719,3.2726,4.4732,1.5979,2.2664,0.24581,2.1719,3.2726,4.4732,2.5532,5.1364,0.060424,4.7171,10.71,20.01
-0.0098707,3.9785,2.5469,1.5372,1.7515,3.2625,3.8399,3.9785,2.5469,1.5372,1.7515,3.2625,3.8399,15.828,6.4866,2.3629,3.0677,10.644,14.745
0.10655,1.5085,4.6436,1.601,4.3888,3.5043,1.0342,1.5085,4.6436,1.601,4.3888,3.5043,1.0342,2.2756,21.563,2.5634,19.262,12.28,1.0696
1.0431,3.0373,2.2539,2.3065,0.030772,1.5055,0.21652,3.0373,2.2539,2.3065,0.030772,1.5055,0.21652,9.2252,5.0802,5.3198,0.00094694,2.2666,0.046881
0.93268,2.3099,3.1872,2.4407,3.4822,0.42732,0.76782,2.3099,3.1872,2.4407,3.4822,0.42732,0.76782,5.3355,10.158,5.9569,12.126,0.1826,0.58954
0.1478,1.463,2.2968,3.5337,1.6903,3.1672,3.5916,1.463,2.2968,3.5337,1.6903,3.1672,3.5916,2.1403,5.2754,12.487,2.8572,10.031,12.899
1.0189,4.1621,2.7689,1.8365,1.5249,1.3322,0.64322,4.1621,2.7689,1.8365,1.5249,1.3322,0.64322,17.323,7.6667,3.3727,2.3254,1.7747,0.41373
-0.13834,2.8526,0.20616,4.7072,3.2405,4.4713,1.1039,2.8526,0.20616,4.7072,3.2405,4.4713,1.1039,8.1375,0.042503,22.158,10.501,19.992,1.2187
0.92101,0.35254,4.011,1.3409,4.6057,1.5013,2.2678,0.35254,4.011,1.3409,4.6057,1.5013,2.2678,0.12428,16.088,1.7981,21.213,2.254,5.1429
-0.10094,1.3316,3.3576,3.727,4.4654,3.5753,2.3263,1.3316,3.3576,3.727,4.4654,3.5753,2.3263,1.773,11.273,13.89,19.94,12.783,5.4117
0.74642,0.85437,1.0016,4.5454,4.9859,1.6518,0.44893,0.85437,1.0016,4.5454,4.9859,1.6518,0.44893,0.72996,1.0033,20.66,24.859,2.7283,0.20154
-0.0078761,2.8015,0.072932,2.9228,0.36442,1.8244,2.5336,2.8015,0.072932,2.9228,0.36442,1.8244,2.5336,7.8486,0.0053191,8.5425,0.1328,3.3283,6.4194
0.99261,1.0105,3.8158,4.5325,0.64809,2.9617,0.38255,1.0105,3.8158,4.5325,0.64809,2.9617,0.38255,1.021,14.561,20.544,0.42002,8.7719,0.14634
0.049346,2.4618,2.8376,0.28342,4.9078,4.5259,0.83262,2.4618,2.8376,0.28342,4.9078,4.5259,0.83262,6.0607,8.0517,0.080324,24.087,20.484,0.69326
1.0468,3.6468,3.2711,2.7837,0.45121,1.3226,3.7386,3.6468,3.2711,2.7837,0.45121,1.3226,3.7386,13.299,10.7,7.7489,0.20359,1.7494,13.977
0.045131,4.775,3.1737,0.014807,3.4308,4.7491,1.6728,4.775,3.1737,0.014807,3.4308,4.7491,1.6728,22.8,10.072,0.00021924,11.77,22.554,2.7984
-0.076818,3.8118,3.6717,0.76578,4.6448,3.6936,1.5253,3.8118,3.6717,0.76578,4.6448,3.6936,1.5253,14.53,13.481,0.58642,21.574,13.643,2.3264
0.88939,0.40034,4.4366,2.0375,0.70908,0.022306,4.0944,0.40034,4.4366,2.0375,0.70908,0.022306,4.0944,0.16027,19.684,4.1512,0.5028,0.00049755,16.764
0.03286,4.6912,3.3295,1.1672,4.4221,4.2537,4.9102,4.6912,3.3295,1.1672,4.4221,4.2537,4.9102,22.008,11.086,1.3624,19.555,18.094,24.111
-0.065394,4.8724,0.60337,2.6766,0.09881,3.4779,4.8449,4.8724,0.60337,2.6766,0.09881,3.4779,4.8449,23.74,0.36406,7.164,0.0097634,12.096,23.473
0.027584,3.0356,3.5687,1.558,1.7134,2.8122,2.8831,3.0356,3.5687,1.558,1.7134,2.8122,2.8831,9.2146,12.735,2.4275,2.9358,7.9082,8.3123
0.94201,4.7875,2.2361,3.5432,1.1915,1.6886,1.1674,4.7875,2.2361,3.5432,1.1915,1.6886,1.1674,22.92,5.0003,12.554,1.4197,2.8513,1.3629
0.97611,1.6533,3.2049,2.9353,4.9228,1.664,1.4605,1.6533,3.2049,2.9353,4.9228,1.664,1.4605,2.7332,10.271,8.616,24.234,2.7689,2.133
1.1065,4.5061,3.2445,1.196,4.233,0.38661,3.3688,4.5061,3.2445,1.196,4.233,0.38661,3.3688,20.305,10.527,1.4303,17.918,0.14947,11.349
-0.059996,0.0018281,3.3919,0.32029,3.9726,2.2915,2.8687,0.0018281,3.3919,0.32029,3.9726,2.2915,2.8687,3.342e-06,11.505,0.10259,15.781,5.251,8.2294
-0.25358,2.4164,0.29414,0.016846,4.5014,3.286,0.99851,2.4164,0.29414,0.016846,4.5014,3.286,0.99851,5.839,0.086517,0.00028379,20.263,10.797,0.99702
-0.038775,0.73737,1.1198,0.94536,3.9005,2.8598,4.791,0.73737,1.1198,0.94536,3.9005,2.8598,4.791,0.54372,1.2539,0.89371,15.214,8.1783,22.954
0.019049,1.575,0.83991,2.456,4.1826,2.0105,1.6808,1.575,0.83991,2.456,4.1826,2.0105,1.6808,2.4805,0.70545,6.032,17.494,4.0423,2.825
0.11163,0.85688,4.6426,3.0823,1.6055,4.6735,0.74832,0.85688,4.6426,3.0823,1.6055,4.6735,0.74832,0.73424,21.554,9.5008,2.5775,21.842,0.55998
0.13449,2.9645,2.5762,0.61388,3.7137,1.8027,1.6419,2.9645,2.5762,0.61388,3.7137,1.8027,1.6419,8.7885,6.6366,0.37685,13.792,3.2496,2.6959
-0.0013372,3.288,3.3668,0.66516,3.3225,4.7386,0.56548,3.288,3.3668,0.66516,3.3225,4.7386,0.56548,10.811,11.335,0.44243,11.039,22.454,0.31977
1.0524,1.7448,3.339,1.5709,1.4459,0.15062,3.8596,1.7448,3.339,1.5709,1.4459,0.15062,3.8596,3.0444,11.149,2.4677,2.0907,0.022686,14.896
0.061672,0.26847,0.40731,0.43928,1.6869,2.2055,3.9628,0.26847,0.40731,0.43928,1.6869,2.2055,3.9628,0.072075,0.1659,0.19296,2.8455,4.8642,15.704
0.10946,0.23584,1.1254,2.044,4.5432,3.5035,2.9353,0.23584,1.1254,2.044,4.5432,3.5035,2.9353,0.055621,1.2665,4.1778,20.641,12.275,8.6162
-0.088465,0.27929,1.4209,1.4116,0.16125,3.515,0.39596,0.27929,1.4209,1.4116,0.16125,3.515,0.39596,0.078002,2.0191,1.9926,0.026003,12.355,0.15678
1.0516,0.35756,4.5688,3.153,3.4818,2.5508,0.96451,0.35756,4.5688,3.153,3.4818,2.5508,0.96451,0.12785,20.874,9.9411,12.123,6.5067,0.93028
-0.058036,0.078378,1.1455,1.0988,1.0438,3.0612,3.877,0.078378,1.1455,1.0988,1.0438,3.0612,3.877,0.0061431,1.3122,1.2073,1.0896,9.3711,15.031
0.01048,4.8684,1.2431,3.2713,4.1207,3.7318,1.767,4.8684,1.2431,3.2713,4.1207,3.7318,1.767,23.701,1.5453,10.701,16.981,13.927,3.1221
0.13037,3.674,3.3815,0.96734,1.0912,4.0072,4.1947,3.674,3.3815,0.96734,1.0912,4.0072,4.1947,13.498,11.434,0.93575,1.1906,16.057,17.596
0.90252,3.7619,3.2425,0.473,0.49821,1.6836,0.66944,3.7619,3.2425,0.473,0.49821,1.6836,0.66944,14.152,10.514,0.22373,0.24821,2.8346,0.44814
1.0841,0.16657,3.5184,4.5918,3.0975,2.8205,3.4907,0.16657,3.5184,4.5918,3.0975,2.8205,3.4907,0.027745,12.379,21.085,9.5947,7.955,12.185
-0.0041635,0.58803,4.1855,2.7912,0.51907,4.2763,0.95172,0.58803,4.1855,2.7912,0.51907,4.2763,0.95172,0.34578,17.519,7.7908,0.26944,18.287,0.90578
-0.051646,1.3065,3.6365,2.0882,3.9953,2.9458,1.984,1.3065,3.6365,2.0882,3.9953,2.9458,1.984,1.707,13.224,4.3606,15.962,8.6777,3.9364
0.068498,4.4668,0.097172,0.55224,4.5146,2.5412,1.6947,4.4668,0.097172,0.55224,4.5146,2.5412,1.6947,19.952,0.0094424,0.30497,20.382,6.4577,2.8721
-0.10023,4.8603,2.9187,2.7637,1.5626,4.2672,4.6135,4.8603,2.9187,2.7637,1.5626,4.2672,4.6135,23.623,8.519,7.6382,2.4416,18.209,21.284
-0.044597,4.9704,4.6044,0.5564,1.4079,3.419,4.192,4.9704,4.6044,0.5564,1.4079,3.419,4.192,24.705,21.2,0.30958,1.9823,11.69,17.573
0.85228,1.7339,0.45839,1.1801,0.03391,0.53169,3.1476,1.7339,0.45839,1.1801,0.03391,0.53169,3.1476,3.0065,0.21012,1.3927,0.0011499,0.2827,9.9075
-0.087184,1.4615,2.7728,0.69327,2.4794,2.5098,4.3275,1.4615,2.7728,0.69327,2.4794,2.5098,4.3275,2.136,7.6884,0.48062,6.1472,6.299,18.727
1.0631,0.93624,4.654,1.6412,4.9424,0.095833,1.0814,0.93624,4.654,1.6412,4.9424,0.095833,1.0814,0.87654,21.66,2.6935,24.427,0.009184,1.1695
0.097864,3.7157,0.99726,1.7322,3.6897,2.213,0.3245,3.7157,0.99726,1.7322,3.6897,2.213,0.3245,13.807,0.99454,3.0006,13.614,4.8976,0.1053
-0.065841,3.5901,2.6266,4.6438,1.5536,4.5359,3.39,3.5901,2.6266,4.6438,1.5536,4.5359,3.39,12.889,6.899,21.565,2.4137,20.574,11.492
1.0783,0.94447,0.6337,4.4416,3.002,0.22335,2.6756,0.94447,0.6337,4.4416,3.002,0.22335,2.6756,0.89203,0.40157,19.728,9.0122,0.049884,7.1588
-0.1026,2.1697,3.7436,3.9502,3.9084,4.726,2.5867,2.1697,3.7436,3.9502,3.9084,4.726,2.5867,4.7076,14.015,15.604,15.276,22.335,6.6913
0.40763,0.22797,1.5733,0.37235,0.55767,0.9019,1.2786,0.22797,1.5733,0.37235,0.55767,0.9019,1.2786,0.051968,2.4754,0.13865,0.31099,0.81343,1.6348
-0.074791,3.2774,0.93587,2.099,2.8966,1.8495,4.2641,3.2774,0.93587,2.099,2.8966,1.8495,4.2641,10.741,0.87585,4.4057,8.3906,3.4208,18.183
0.91377,3.9052,4.902,1.9836,4.3519,1.0262,4.116,3.9052,4.902,1.9836,4.3519,1.0262,4.116,15.251,24.029,3.9348,18.939,1.0531,16.941
1.1042,4.3145,3.5641,2.0647,3.4489,0.47793,0.082861,4.3145,3.5641,2.0647,3.4489,0.47793,0.082861,18.615,12.703,4.2628,11.895,0.22842,0.006866
0.95919,3.9268,4.1282,4.8698,1.2149,2.1637,2.3736,3.9268,4.1282,4.8698,1.2149,2.1637,2.3736,15.419,17.042,23.715,1.4759,4.6816,5.6337
0.88195,2.1675,3.4161,1.1895,1.7136,1.3878,4.7206,2.1675,3.4161,1.1895,1.7136,1.3878,4.7206,4.6979,11.67,1.4149,2.9365,1.926,22.284
1.0047,1.7391,3.447,0.54288,2.7272,0.50429,2.2931,1.7391,3.447,0.54288,2.7272,0.50429,2.2931,3.0245,11.882,0.29472,7.4376,0.25431,5.2583
0.4131,0.27694,2.6544,4.0001,0.33786,2.4946,4.2499,0.27694,2.6544,4.0001,0.33786,2.4946,4.2499,0.076697,7.0457,16.001,0.11415,6.223,18.061
-0.14264,4.0972,0.94427,0.22406,2.0522,1.1952,2.6778,4.0972,0.94427,0.22406,2.0522,1.1952,2.6778,16.787,0.89164,0.050204,4.2117,1.4284,7.1704
0.96761,0.5302,2.4651,4.7998,1.1876,1.748,2.1705,0.5302,2.4651,4.7998,1.1876,1.748,2.1705,0.28111,6.0766,23.038,1.4103,3.0555,4.7111
-0.062833,0.03037,2.7977,4.0082,2.4449,2.7913,0.12217,0.03037,2.7977,4.0082,2.4449,2.7913,0.12217,0.00092235,7.8271,16.066,5.9774,7.7914,0.014925
0.98384,1.3752,4.1414,4.803,4.0303,2.7403,2.5218,1.3752,4.1414,4.803,4.0303,2.7403,2.5218,1.8912,17.151,23.069,16.244,7.5094,6.3595
0.36188,4.7139,1.0143,3.8287,1.8892,2.1064,4.3824,4.7139,1.0143,3.8287,1.8892,2.1064,4.3824,22.22,1.0289,14.659,3.5692,4.4368,19.206
0.91927,3.3713,2.6387,3.0412,2.5899,1.9275,4.5412,3.3713,2.6387,3.0412,2.5899,1.9275,4.5412,11.366,6.9629,9.2487,6.7075,3.7152,20.623
0.96473,1.9283,4.0391,4.9452,0.47299,1.9033,1.426,1.9283,4.0391,4.9452,0.47299,1.9033,1.426,3.7183,16.314,24.455,0.22372,3.6226,2.0335
0.96553,4.2847,1.7755,2.8128,4.5455,1.4036,0.66352,4.2847,1.7755,2.8128,4.5455,1.4036,0.66352,18.359,3.1525,7.9117,20.661,1.9702,0.44026
1.0082,3.3741,2.7388,2.4794,1.0382,0.89956,0.00066272,3.3741,2.7388,2.4794,1.0382,0.89956,0.00066272,11.385,7.5009,6.1476,1.0778,0.80921,4.3919e-07
0.87942,3.0405,3.5872,1.2652,1.9103,0.63642,1.5898,3.0405,3.5872,1.2652,1.9103,0.63642,1.5898,9.2445,12.868,1.6007,3.6493,0.40503,2.5275
1.014,2.1971,1.0126,0.97981,3.3014,0.078451,2.6505,2.1971,1.0126,0.97981,3.3014,0.078451,2.6505,4.8274,1.0253,0.96002,10.899,0.0061546,7.0254
0.017379,4.8064,3.2188,2.4637,3.7919,3.7654,4.1459,4.8064,3.2188,2.4637,3.7919,3.7654,4.1459,23.102,10.361,6.0697,14.378,14.179,17.188
-0.070859,4.1145,0.00044508,3.5544,0.86535,2.5248,3.3679,4.1145,0.00044508,3.5544,0.86535,2.5248,3.3679,16.929,1.981e-07,12.634,0.74883,6.3745,11.343
0.35822,0.052497,2.5659,4.9381,2.5869,3.6106,4.5651,0.052497,2.5659,4.9381,2.5869,3.6106,4.5651,0.002756,6.5838,24.385,6.692,13.036,20.84
0.11861,0.70808,2.8491,1.6731,4.9767,3.8055,3.7807,0.70808,2.8491,1.6731,4.9767,3.8055,3.7807,0.50138,8.1176,2.7993,24.767,14.482,14.294
0.09317,2.414,0.035183,1.1008,3.538,1.3447,0.84256,2.414,0.035183,1.1008,3.538,1.3447,0.84256,5.8276,0.0012379,1.2118,12.518,1.8083,0.70991
1.0014,2.9031,4.4624,1.7264,0.40284,0.96811,4.8201,2.9031,4.4624,1.7264,0.40284,0.96811,4.8201,8.4279,19.913,2.9805,0.16228,0.93724,23.233
0.81364,1.4649,4.166,0.45803,0.21654,0.32074,1.7413,1.4649,4.166,0.45803,0.21654,0.32074,1.7413,2.1461,17.355,0.20979,0.04689,0.10288,3.0322
0.91394,2.1943,3.8758,3.158,2.4558,2.1269,2.9924,2.1943,3.8758,3.158,2.4558,2.1269,2.9924,4.8151,15.022,9.973,6.0308,4.5236,8.9547
-0.060026,1.9913,3.9407,1.8909,2.233,3.5107,3.657,1.9913,3.9407,1.8909,2.233,3.5107,3.657,3.9654,15.529,3.5757,4.9862,12.325,13.373
0.02526,0.68653,1.8681,4.4368,2.434,4.8866,4.3541,0.68653,1.8681,4.4368,2.434,4.8866,4.3541,0.47132,3.49,19.685,5.9243,23.879,18.958
-0.080781,4.7638,0.76156,2.1326,0.82946,2.7579,1.667,4.7638,0.76156,2.1326,0.82946,2.7579,1.667,22.694,0.57997,4.5481,0.688,7.6061,2.7789
1.0221,1.8002,1.7613,4.4539,1.8033,0.21903,2.3152,1.8002,1.7613,4.4539,1.8033,0.21903,2.3152,3.2408,3.1022,19.837,3.2518,0.047976,5.3602
0.081816,4.1849,3.2255,1.1211,4.4036,2.9107,0.83443,4.1849,3.2255,1.1211,4.4036,2.9107,0.83443,17.513,10.404,1.257,19.392,8.4724,0.69628
0.96788,0.20668,4.6597,3.9846,3.7218,1.3919,2.3319,0.20668,4.6597,3.9846,3.7218,1.3919,2.3319,0.042716,21.713,15.877,13.852,1.9373,5.438
-0.12715,2.1192,0.46661,4.2914,2.0839,2.711,2.2819,2.1192,0.46661,4.2914,2.0839,2.711,2.2819,4.4908,0.21772,18.416,4.3425,7.3494,5.2068
0.87535,0.37819,3.6939,2.1355,4.5368,2.2166,0.63911,0.37819,3.6939,2.1355,4.5368,2.2166,0.63911,0.14303,13.645,4.5603,20.582,4.9133,0.40846
1.0358,1.5691,0.27634,2.9443,0.47153,0.58603,3.1997,1.5691,0.27634,2.9443,0.47153,0.58603,3.1997,2.462,0.076362,8.6689,0.22234,0.34343,10.238
0.8368,4.7299,3.7858,0.4585,0.90663,1.8997,4.4824,4.7299,3.7858,0.4585,0.90663,1.8997,4.4824,22.372,14.332,0.21022,0.82198,3.6089,20.092
0.12022,4.2725,2.3174,1.2529,4.7329,3.8242,2.1371,4.2725,2.3174,1.2529,4.7329,3.8242,2.1371,18.254,5.3706,1.5698,22.401,14.624,4.5674
-0.0040897,0.86766,0.22502,2.9689,0.50425,4.5918,0.87923,0.86766,0.22502,2.9689,0.50425,4.5918,0.87923,0.75283,0.050635,8.8141,0.25426,21.085,0.77305
-0.059417,2.6794,4.2101,2.6029,1.9402,3.4635,1.4745,2.6794,4.2101,2.6029,1.9402,3.4635,1.4745,7.1793,17.725,6.7751,3.7643,11.996,2.1741
-0.04593,1.4744,0.82356,4.5703,1.4461,4.8531,0.29369,1.4744,0.82356,4.5703,1.4461,4.8531,0.29369,2.174,0.67825,20.887,2.0913,23.553,0.086255
1.092,4.5144,0.57537,3.3165,0.36543,0.63082,0.30086,4.5144,0.57537,3.3165,0.36543,0.63082,0.30086,20.379,0.33105,10.999,0.13354,0.39794,0.090519
5.0414e-05,0.40694,1.3578,2.4983,0.97304,3.2321,0.1333,0.40694,1.3578,2.4983,0.97304,3.2321,0.1333,0.1656,1.8436,6.2413,0.94681,10.446,0.017769
0.85344,3.9374,1.5719,3.174,2.0874,1.9342,2.7523,3.9374,1.5719,3.174,2.0874,1.9342,2.7523,15.503,2.471,10.074,4.3573,3.7413,7.5754
-0.066664,0.87204,3.0304,0.4318,1.4646,2.8117,2.8153,0.87204,3.0304,0.4318,1.4646,2.8117,2.8153,0.76046,9.1836,0.18645,2.1451,7.9058,7.9257
1.0302,3.5999,3.3873,0.20404,3.5107,0.99175,1.523,3.5999,3.3873,0.20404,3.5107,0.99175,1.523,12.96,11.474,0.041631,12.325,0.98357,2.3195
0.89665,1.16,4.9382,3.7578,1.1986,1.9696,3.7726,1.16,4.9382,3.7578,1.1986,1.9696,3.7726,1.3457,24.386,14.121,1.4366,3.8794,14.232
1.0204,1.0357,4.9663,1.6188,4.7974,1.7012,3.3555,1.0357,4.9663,1.6188,4.7974,1.7012,3.3555,1.0726,24.664,2.6205,23.015,2.8941,11.259
1.0577,1.0807,3.7877,0.33245,1.5273,1.7824,4.6992,1.0807,3.7877,0.33245,1.5273,1.7824,4.6992,1.1678,14.347,0.11053,2.3327,3.1769,22.082
0.99214,4.8834,1.3753,4.6163,0.77458,1.8652,2.4258,4.8834,1.3753,4.6163,0.77458,1.8652,2.4258,23.847,1.8914,21.31,0.59997,3.479,5.8844
0.93775,1.9092,4.7701,0.2718,2.7775,0.57682,2.5904,1.9092,4.7701,0.2718,2.7775,0.57682,2.5904,3.6452,22.754,0.073877,7.7147,0.33272,6.7104
0.080467,3.1764,2.0554,0.33971,3.9527,2.506,3.946,3.1764,2.0554,0.33971,3.9527,2.506,3.946,10.09,4.2247,0.1154,15.624,6.2803,15.571
-0.072681,0.23282,1.0831,2.8677,2.2194,4.0846,2.8558,0.23282,1.0831,2.8677,2.2194,4.0846,2.8558,0.054205,1.1731,8.2235,4.9256,16.684,8.1558
0.93119,1.1603,3.1457,2.196,4.9791,1.7175,3.8325,1.1603,3.1457,2.196,4.9791,1.7175,3.8325,1.3464,9.8951,4.8224,24.791,2.9499,14.688
-0.024672,4.3742,0.074345,0.13684,2.1829,2.4927,4.6008,4.3742,0.074345,0.13684,2.1829,2.4927,4.6008,19.134,0.0055272,0.018726,4.7652,6.2135,21.168
0.11587,2.3007,0.2165,0.2485,1.5222,0.59012,1.0515,2.3007,0.2165,0.2485,1.5222,0.59012,1.0515,5.2933,0.046872,0.061751,2.3171,0.34824,1.1057
